dataset,donor,date,session,trial,partner,recipient,payoff_condition,partner_present,hormone,right.left,response
2,780,2017-05-16,28,7,R,410,Side bias,Partner present,B,L,0
2,780,2017-05-16,28,8,R,410,Side bias,Partner present,B,L,0
2,780,2017-05-16,28,9,R,410,Prosocial,Partner present,B,L,0
2,780,2017-05-16,28,10,R,410,Altruistic,Partner present,B,NA,NA
2,780,2017-05-16,28,11,R,410,Altruistic,Partner present,B,R,1
2,780,2017-05-16,28,12,R,410,Prosocial,Partner present,B,L,0
2,780,2017-05-16,28,13,R,410,Altruistic,Partner present,B,R,1
2,780,2017-05-16,28,14,R,410,Altruistic,Partner present,B,NA,NA
2,780,2017-05-16,28,15,R,410,Prosocial,Partner present,B,L,0
2,780,2017-05-16,28,16,R,410,Prosocial,Partner present,B,L,0
2,780,2017-05-17,29,1,N, ,Pre-test,Partner absent,SAL,R,1
2,780,2017-05-17,29,2,N, ,Pre-test,Partner absent,SAL,R,1
2,780,2017-05-17,29,3,N, ,Pre-test,Partner absent,SAL,L,1
2,780,2017-05-17,29,4,N, ,Pre-test,Partner absent,SAL,L,1
2,780,2017-05-17,29,5,N, ,Side bias,Partner absent,SAL,L,0
2,780,2017-05-17,29,6,N, ,Side bias,Partner absent,SAL,L,0
2,780,2017-05-17,29,7,N, ,Side bias,Partner absent,SAL,L,0
2,780,2017-05-17,29,8,N, ,Side bias,Partner absent,SAL,L,0
2,780,2017-05-17,29,9,N, ,Prosocial,Partner absent,SAL,L,0
2,780,2017-05-17,29,10,N, ,Altruistic,Partner absent,SAL,L,0
2,780,2017-05-17,29,11,N, ,Altruistic,Partner absent,SAL,NA,NA
2,780,2017-05-17,29,12,N, ,Altruistic,Partner absent,SAL,L,0
2,780,2017-05-17,29,13,N, ,Altruistic,Partner absent,SAL,L,0
2,780,2017-05-17,29,14,N, ,Prosocial,Partner absent,SAL,L,0
2,780,2017-05-17,29,15,N, ,Prosocial,Partner absent,SAL,L,0
2,780,2017-05-17,29,16,N, ,Prosocial,Partner absent,SAL,L,0
2,780,2017-05-18,30,1,R,410,Pre-test,Partner present,C,R,1
2,780,2017-05-18,30,2,R,410,Pre-test,Partner present,C,L,1
2,780,2017-05-18,30,3,R,410,Pre-test,Partner present,C,R,1
2,780,2017-05-18,30,4,R,410,Pre-test,Partner present,C,L,1
2,780,2017-05-18,30,5,R,410,Side bias,Partner present,C,L,0
2,780,2017-05-18,30,6,R,410,Side bias,Partner present,C,L,0
2,780,2017-05-18,30,7,R,410,Side bias,Partner present,C,L,0
2,780,2017-05-18,30,8,R,410,Side bias,Partner present,C,L,0
2,780,2017-05-18,30,9,R,410,Prosocial,Partner present,C,L,0
2,780,2017-05-18,30,10,R,410,Prosocial,Partner present,C,L,0
2,780,2017-05-18,30,11,R,410,Prosocial,Partner present,C,L,0
2,780,2017-05-18,30,12,R,410,Altruistic,Partner present,C,L,0
2,780,2017-05-18,30,13,R,410,Altruistic,Partner present,C,R,1
2,780,2017-05-18,30,14,R,410,Altruistic,Partner present,C,L,0
2,780,2017-05-18,30,15,R,410,Prosocial,Partner present,C,L,0
2,780,2017-05-18,30,16,R,410,Altruistic,Partner present,C,R,1
2,780,2017-05-19,31,1,N, ,Pre-test,Partner absent,SAL,R,1
2,780,2017-05-19,31,2,N, ,Pre-test,Partner absent,SAL,L,1
2,780,2017-05-19,31,3,N, ,Pre-test,Partner absent,SAL,R,1
2,780,2017-05-19,31,4,N, ,Pre-test,Partner absent,SAL,L,1
2,780,2017-05-19,31,5,N, ,Side bias,Partner absent,SAL,L,0
2,780,2017-05-19,31,6,N, ,Side bias,Partner absent,SAL,L,0
2,780,2017-05-19,31,7,N, ,Side bias,Partner absent,SAL,L,0
2,780,2017-05-19,31,8,N, ,Side bias,Partner absent,SAL,L,0
2,780,2017-05-19,31,9,N, ,Prosocial,Partner absent,SAL,L,0
2,780,2017-05-19,31,10,N, ,Altruistic,Partner absent,SAL,R,1
2,780,2017-05-19,31,11,N, ,Altruistic,Partner absent,SAL,L,0
2,780,2017-05-19,31,12,N, ,Altruistic,Partner absent,SAL,L,0
2,780,2017-05-19,31,13,N, ,Prosocial,Partner absent,SAL,L,0
2,780,2017-05-19,31,14,N, ,Altruistic,Partner absent,SAL,R,1
2,780,2017-05-19,31,15,N, ,Prosocial,Partner absent,SAL,L,0
2,780,2017-05-19,31,16,N, ,Prosocial,Partner absent,SAL,L,0
2,780,2017-05-22,32,1,R,410,Pre-test,Partner present,B,L,1
2,780,2017-05-22,32,2,R,410,Pre-test,Partner present,B,L,1
2,780,2017-05-22,32,3,R,410,Pre-test,Partner present,B,L,0
2,780,2017-05-22,32,4,R,410,Pre-test,Partner present,B,R,1
2,780,2017-05-22,32,5,R,410,Side bias,Partner present,B,L,0
2,780,2017-05-22,32,6,R,410,Side bias,Partner present,B,L,0
2,780,2017-05-22,32,7,R,410,Side bias,Partner present,B,L,0
2,780,2017-05-22,32,8,R,410,Side bias,Partner present,B,R,1
2,780,2017-05-22,32,9,R,410,Altruistic,Partner present,B,L,0
2,780,2017-05-22,32,10,R,410,Altruistic,Partner present,B,L,0
2,780,2017-05-22,32,11,R,410,Prosocial,Partner present,B,L,0
2,780,2017-05-22,32,12,R,410,Altruistic,Partner present,B,L,0
2,780,2017-05-22,32,13,R,410,Prosocial,Partner present,B,L,0
2,780,2017-05-22,32,14,R,410,Prosocial,Partner present,B,L,0
2,780,2017-05-22,32,15,R,410,Prosocial,Partner present,B,L,0
2,780,2017-05-22,32,16,R,410,Altruistic,Partner present,B,R,1
2,780,2017-05-24,33,1,N, ,Pre-test,Partner absent,SAL,R,1
2,780,2017-05-24,33,2,N, ,Pre-test,Partner absent,SAL,R,1
2,780,2017-05-24,33,3,N, ,Pre-test,Partner absent,SAL,R,0
2,780,2017-05-24,33,4,N, ,Pre-test,Partner absent,SAL,R,0
2,780,2017-05-24,33,5,N, ,Pre-test,Partner absent,SAL,R,1
2,780,2017-05-24,33,6,N, ,Pre-test,Partner absent,SAL,R,1
2,780,2017-05-24,33,7,N, ,Pre-test,Partner absent,SAL,L,1
2,780,2017-05-24,33,8,N, ,Pre-test,Partner absent,SAL,L,1
2,780,2017-05-24,33,9,N, ,Side bias,Partner absent,SAL,R,1
2,780,2017-05-24,33,10,N, ,Side bias,Partner absent,SAL,R,1
2,780,2017-05-24,33,11,N, ,Side bias,Partner absent,SAL,L,0
2,780,2017-05-24,33,12,N, ,Side bias,Partner absent,SAL,R,1
2,780,2017-05-24,33,13,N, ,Altruistic,Partner absent,SAL,L,0
2,780,2017-05-24,33,14,N, ,Prosocial,Partner absent,SAL,R,1
2,780,2017-05-24,33,15,N, ,Prosocial,Partner absent,SAL,L,0
2,780,2017-05-24,33,16,N, ,Altruistic,Partner absent,SAL,L,0
2,780,2017-05-24,33,17,N, ,Altruistic,Partner absent,SAL,R,1
2,780,2017-05-24,33,18,N, ,Prosocial,Partner absent,SAL,R,1
2,780,2017-05-24,33,19,N, ,Altruistic,Partner absent,SAL,L,0
2,780,2017-05-24,33,20,N, ,Prosocial,Partner absent,SAL,R,1
2,780,2017-05-25,34,1,L,410,Pre-test,Partner present,A,R,1
2,780,2017-05-25,34,2,L,410,Pre-test,Partner present,A,R,1
2,780,2017-05-25,34,3,L,410,Pre-test,Partner present,A,L,1
2,780,2017-05-25,34,4,L,410,Pre-test,Partner present,A,L,1
2,780,2017-05-25,34,5,L,410,Side bias,Partner present,A,R,1
2,780,2017-05-25,34,6,L,410,Side bias,Partner present,A,R,1
2,780,2017-05-25,34,7,L,410,Side bias,Partner present,A,L,0
2,780,2017-05-25,34,8,L,410,Side bias,Partner present,A,L,0
2,780,2017-05-25,34,9,L,410,Altruistic,Partner present,A,R,0
2,780,2017-05-25,34,10,L,410,Altruistic,Partner present,A,R,0
2,780,2017-05-25,34,11,L,410,Altruistic,Partner present,A,L,1
2,780,2017-05-25,34,12,L,410,Prosocial,Partner present,A,L,1
2,780,2017-05-25,34,13,L,410,Prosocial,Partner present,A,L,1
2,780,2017-05-25,34,14,L,410,Prosocial,Partner present,A,L,1
2,780,2017-05-25,34,15,L,410,Prosocial,Partner present,A,L,1
2,780,2017-05-25,34,16,L,410,Altruistic,Partner present,A,R,0
2,780,2017-05-30,35,1,N, ,Pre-test,Partner absent,SAL,R,0
2,780,2017-05-30,35,2,N, ,Pre-test,Partner absent,SAL,R,1
2,780,2017-05-30,35,3,N, ,Pre-test,Partner absent,SAL,L,1
2,780,2017-05-30,35,4,N, ,Pre-test,Partner absent,SAL,R,1
2,780,2017-05-30,35,5,N, ,Side bias,Partner absent,SAL,L,0
2,780,2017-05-30,35,6,N, ,Side bias,Partner absent,SAL,R,1
2,780,2017-05-30,35,7,N, ,Side bias,Partner absent,SAL,L,0
2,780,2017-05-30,35,8,N, ,Side bias,Partner absent,SAL,L,0
2,780,2017-05-30,35,9,N, ,Prosocial,Partner absent,SAL,L,0
2,780,2017-05-30,35,10,N, ,Prosocial,Partner absent,SAL,L,0
2,780,2017-05-30,35,11,N, ,Altruistic,Partner absent,SAL,L,0
2,780,2017-05-30,35,12,N, ,Altruistic,Partner absent,SAL,R,1
2,780,2017-05-30,35,13,N, ,Altruistic,Partner absent,SAL,L,0
2,780,2017-05-30,35,14,N, ,Prosocial,Partner absent,SAL,L,0
2,780,2017-05-30,35,15,N, ,Altruistic,Partner absent,SAL,R,1
2,780,2017-05-30,35,16,N, ,Prosocial,Partner absent,SAL,L,0
2,780,2017-06-01,36,1,L,410,Pre-test,Partner present,C,R,1
2,780,2017-06-01,36,2,L,410,Pre-test,Partner present,C,L,1
2,780,2017-06-01,36,3,L,410,Pre-test,Partner present,C,L,1
2,780,2017-06-01,36,4,L,410,Pre-test,Partner present,C,R,1
2,780,2017-06-01,36,5,L,410,Side bias,Partner present,C,R,1
2,780,2017-06-01,36,6,L,410,Side bias,Partner present,C,R,1
2,780,2017-06-01,36,7,L,410,Side bias,Partner present,C,R,1
2,780,2017-06-01,36,8,L,410,Side bias,Partner present,C,R,1
2,780,2017-06-01,36,9,L,410,Prosocial,Partner present,C,L,1
2,780,2017-06-01,36,10,L,410,Altruistic,Partner present,C,L,1
2,780,2017-06-01,36,11,L,410,Altruistic,Partner present,C,R,0
2,780,2017-06-01,36,12,L,410,Altruistic,Partner present,C,L,1
2,780,2017-06-01,36,13,L,410,Prosocial,Partner present,C,L,1
2,780,2017-06-01,36,14,L,410,Altruistic,Partner present,C,L,1
2,780,2017-06-01,36,15,L,410,Prosocial,Partner present,C,L,1
2,780,2017-06-01,36,16,L,410,Prosocial,Partner present,C,L,1
2,782,2017-04-03,1,1,N, ,Pre-test,Partner absent,SAL,L,1
2,782,2017-04-03,1,2,N, ,Pre-test,Partner absent,SAL,R,1
2,782,2017-04-03,1,3,N, ,Pre-test,Partner absent,SAL,R,1
2,782,2017-04-03,1,4,N, ,Pre-test,Partner absent,SAL,L,1
2,782,2017-04-03,1,5,N, ,Side bias,Partner absent,SAL,R,1
2,782,2017-04-03,1,6,N, ,Side bias,Partner absent,SAL,R,1
2,782,2017-04-03,1,7,N, ,Side bias,Partner absent,SAL,L,0
2,782,2017-04-03,1,8,N, ,Side bias,Partner absent,SAL,R,1
2,782,2017-04-03,1,9,N, ,Prosocial,Partner absent,SAL,R,1
2,782,2017-04-03,1,10,N, ,Prosocial,Partner absent,SAL,L,0
2,782,2017-04-03,1,11,N, ,Prosocial,Partner absent,SAL,L,0
2,782,2017-04-03,1,12,N, ,Prosocial,Partner absent,SAL,L,0
2,782,2017-04-03,1,13,N, ,Altruistic,Partner absent,SAL,R,1
2,782,2017-04-03,1,14,N, ,Altruistic,Partner absent,SAL,L,0
2,782,2017-04-03,1,15,N, ,Altruistic,Partner absent,SAL,R,1
2,782,2017-04-03,1,16,N, ,Altruistic,Partner absent,SAL,L,0
2,782,2017-04-04,2,1,R,791,Pre-test,Partner present,B,L,1
2,782,2017-04-04,2,2,R,791,Pre-test,Partner present,B,R,1
2,782,2017-04-04,2,3,R,791,Pre-test,Partner present,B,L,1
2,782,2017-04-04,2,4,R,791,Pre-test,Partner present,B,R,1
2,782,2017-04-04,2,5,R,791,Side bias,Partner present,B,R,1
2,782,2017-04-04,2,6,R,791,Side bias,Partner present,B,R,1
2,782,2017-04-04,2,7,R,791,Side bias,Partner present,B,R,1
2,782,2017-04-04,2,8,R,791,Side bias,Partner present,B,R,1
2,782,2017-04-04,2,9,R,791,Prosocial,Partner present,B,R,1
2,782,2017-04-04,2,10,R,791,Altruistic,Partner present,B,L,0
2,782,2017-04-04,2,11,R,791,Prosocial,Partner present,B,R,1
2,782,2017-04-04,2,12,R,791,Altruistic,Partner present,B,NA,NA
2,782,2017-04-04,2,13,R,791,Altruistic,Partner present,B,L,0
2,782,2017-04-04,2,14,R,791,Prosocial,Partner present,B,R,1
2,782,2017-04-04,2,15,R,791,Altruistic,Partner present,B,L,0
2,782,2017-04-04,2,16,R,791,Prosocial,Partner present,B,R,1
2,782,2017-04-05,3,1,N, ,Pre-test,Partner absent,SAL,R,1
2,782,2017-04-05,3,2,N, ,Pre-test,Partner absent,SAL,R,1
2,782,2017-04-05,3,3,N, ,Pre-test,Partner absent,SAL,L,1
2,782,2017-04-05,3,4,N, ,Pre-test,Partner absent,SAL,L,1
2,782,2017-04-05,3,5,N, ,Side bias,Partner absent,SAL,L,0
2,782,2017-04-05,3,6,N, ,Side bias,Partner absent,SAL,L,0
2,782,2017-04-05,3,7,N, ,Side bias,Partner absent,SAL,L,0
2,782,2017-04-05,3,8,N, ,Side bias,Partner absent,SAL,R,1
2,782,2017-04-05,3,9,N, ,Prosocial,Partner absent,SAL,L,0
2,782,2017-04-05,3,10,N, ,Altruistic,Partner absent,SAL,R,1
2,782,2017-04-05,3,11,N, ,Altruistic,Partner absent,SAL,R,1
2,782,2017-04-05,3,12,N, ,Altruistic,Partner absent,SAL,R,1
2,782,2017-04-05,3,13,N, ,Prosocial,Partner absent,SAL,L,0
2,782,2017-04-05,3,14,N, ,Prosocial,Partner absent,SAL,R,1
2,782,2017-04-05,3,15,N, ,Altruistic,Partner absent,SAL,R,1
2,782,2017-04-05,3,16,N, ,Prosocial,Partner absent,SAL,R,1
2,782,2017-04-06,4,1,R,791,Pre-test,Partner present,A,R,1
2,782,2017-04-06,4,2,R,791,Pre-test,Partner present,A,R,1
2,782,2017-04-06,4,3,R,791,Pre-test,Partner present,A,L,1
2,782,2017-04-06,4,4,R,791,Pre-test,Partner present,A,L,1
2,782,2017-04-06,4,5,R,791,Side bias,Partner present,A,R,1
2,782,2017-04-06,4,6,R,791,Side bias,Partner present,A,R,1
2,782,2017-04-06,4,7,R,791,Side bias,Partner present,A,R,1
2,782,2017-04-06,4,8,R,791,Side bias,Partner present,A,R,1
2,782,2017-04-06,4,9,R,791,Prosocial,Partner present,A,R,1
2,782,2017-04-06,4,10,R,791,Prosocial,Partner present,A,L,0
2,782,2017-04-06,4,11,R,791,Altruistic,Partner present,A,NA,NA
2,782,2017-04-06,4,12,R,791,Prosocial,Partner present,A,R,1
2,782,2017-04-06,4,13,R,791,Altruistic,Partner present,A,R,1
2,782,2017-04-06,4,14,R,791,Prosocial,Partner present,A,R,1
2,782,2017-04-06,4,15,R,791,Altruistic,Partner present,A,NA,NA
2,782,2017-04-06,4,16,R,791,Altruistic,Partner present,A,NA,NA
2,782,2017-04-07,5,1,N, ,Pre-test,Partner absent,SAL,L,1
2,782,2017-04-07,5,2,N, ,Pre-test,Partner absent,SAL,L,1
2,782,2017-04-07,5,3,N, ,Pre-test,Partner absent,SAL,R,1
2,782,2017-04-07,5,4,N, ,Pre-test,Partner absent,SAL,R,1
2,782,2017-04-07,5,5,N, ,Side bias,Partner absent,SAL,R,1
2,782,2017-04-07,5,6,N, ,Side bias,Partner absent,SAL,L,0
2,782,2017-04-07,5,7,N, ,Side bias,Partner absent,SAL,R,1
2,782,2017-04-07,5,8,N, ,Side bias,Partner absent,SAL,R,1
2,782,2017-04-07,5,9,N, ,Prosocial,Partner absent,SAL,L,0
2,782,2017-04-07,5,10,N, ,Altruistic,Partner absent,SAL,L,0
2,782,2017-04-07,5,11,N, ,Altruistic,Partner absent,SAL,R,1
2,782,2017-04-07,5,12,N, ,Prosocial,Partner absent,SAL,L,0
2,782,2017-04-07,5,13,N, ,Altruistic,Partner absent,SAL,L,0
2,782,2017-04-07,5,14,N, ,Altruistic,Partner absent,SAL,L,0
2,782,2017-04-07,5,15,N, ,Prosocial,Partner absent,SAL,R,1
2,782,2017-04-07,5,16,N, ,Prosocial,Partner absent,SAL,L,0
2,782,2017-04-10,6,1,R,791,Pre-test,Partner present,C,R,1
2,782,2017-04-10,6,2,R,791,Pre-test,Partner present,C,L,1
2,782,2017-04-10,6,3,R,791,Pre-test,Partner present,C,R,1
2,782,2017-04-10,6,4,R,791,Pre-test,Partner present,C,L,1
2,782,2017-04-10,6,5,R,791,Side bias,Partner present,C,R,1
2,782,2017-04-10,6,6,R,791,Side bias,Partner present,C,R,1
2,782,2017-04-10,6,7,R,791,Side bias,Partner present,C,R,1
2,782,2017-04-10,6,8,R,791,Side bias,Partner present,C,R,1
2,782,2017-04-10,6,9,R,791,Altruistic,Partner present,C,L,0
2,782,2017-04-10,6,10,R,791,Altruistic,Partner present,C,R,1
2,782,2017-04-10,6,11,R,791,Altruistic,Partner present,C,R,1
2,782,2017-04-10,6,12,R,791,Altruistic,Partner present,C,L,0
2,782,2017-04-10,6,13,R,791,Prosocial,Partner present,C,R,1
2,782,2017-04-10,6,14,R,791,Prosocial,Partner present,C,L,0
2,782,2017-04-10,6,15,R,791,Prosocial,Partner present,C,R,1
2,782,2017-04-10,6,16,R,791,Prosocial,Partner present,C,R,1
2,782,2017-04-11,7,1,N, ,Pre-test,Partner absent,SAL,L,1
2,782,2017-04-11,7,2,N, ,Pre-test,Partner absent,SAL,L,1
2,782,2017-04-11,7,3,N, ,Pre-test,Partner absent,SAL,R,1
2,782,2017-04-11,7,4,N, ,Pre-test,Partner absent,SAL,R,1
2,782,2017-04-11,7,5,N, ,Side bias,Partner absent,SAL,R,1
2,782,2017-04-11,7,6,N, ,Side bias,Partner absent,SAL,L,0
2,782,2017-04-11,7,7,N, ,Side bias,Partner absent,SAL,L,0
2,782,2017-04-11,7,8,N, ,Side bias,Partner absent,SAL,L,0
2,782,2017-04-11,7,9,N, ,Altruistic,Partner absent,SAL,R,1
2,782,2017-04-11,7,10,N, ,Prosocial,Partner absent,SAL,R,1
2,782,2017-04-11,7,11,N, ,Altruistic,Partner absent,SAL,NA,NA
2,782,2017-04-11,7,12,N, ,Prosocial,Partner absent,SAL,R,1
2,782,2017-04-11,7,13,N, ,Altruistic,Partner absent,SAL,L,0
2,782,2017-04-11,7,14,N, ,Altruistic,Partner absent,SAL,L,0
2,782,2017-04-11,7,15,N, ,Prosocial,Partner absent,SAL,R,1
2,782,2017-04-11,7,16,N, ,Prosocial,Partner absent,SAL,L,0
2,782,2017-04-12,8,1,R,791,Pre-test,Partner present,C,L,1
2,782,2017-04-12,8,2,R,791,Pre-test,Partner present,C,R,1
2,782,2017-04-12,8,3,R,791,Pre-test,Partner present,C,L,1
2,782,2017-04-12,8,4,R,791,Pre-test,Partner present,C,R,1
2,782,2017-04-12,8,5,R,791,Side bias,Partner present,C,R,1
2,782,2017-04-12,8,6,R,791,Side bias,Partner present,C,L,0
2,782,2017-04-12,8,7,R,791,Side bias,Partner present,C,L,0
2,782,2017-04-12,8,8,R,791,Side bias,Partner present,C,L,0
2,782,2017-04-12,8,9,R,791,Prosocial,Partner present,C,R,1
2,782,2017-04-12,8,10,R,791,Altruistic,Partner present,C,L,0
2,782,2017-04-12,8,11,R,791,Altruistic,Partner present,C,R,1
2,782,2017-04-12,8,12,R,791,Prosocial,Partner present,C,R,1
2,782,2017-04-12,8,13,R,791,Altruistic,Partner present,C,R,1
2,782,2017-04-12,8,14,R,791,Prosocial,Partner present,C,L,0
2,782,2017-04-12,8,15,R,791,Altruistic,Partner present,C,L,0
2,782,2017-04-12,8,16,R,791,Prosocial,Partner present,C,R,1
2,782,2017-04-13,9,1,N, ,Pre-test,Partner absent,SAL,L,1
2,782,2017-04-13,9,2,N, ,Pre-test,Partner absent,SAL,R,1
2,782,2017-04-13,9,3,N, ,Pre-test,Partner absent,SAL,L,1
2,782,2017-04-13,9,4,N, ,Pre-test,Partner absent,SAL,R,1
2,782,2017-04-13,9,5,N, ,Side bias,Partner absent,SAL,R,1
2,782,2017-04-13,9,6,N, ,Side bias,Partner absent,SAL,L,0
2,782,2017-04-13,9,7,N, ,Side bias,Partner absent,SAL,R,1
2,782,2017-04-13,9,8,N, ,Side bias,Partner absent,SAL,R,1
2,782,2017-04-13,9,9,N, ,Altruistic,Partner absent,SAL,NA,NA
2,782,2017-04-13,9,10,N, ,Prosocial,Partner absent,SAL,R,1
2,782,2017-04-13,9,11,N, ,Altruistic,Partner absent,SAL,NA,NA
2,782,2017-04-13,9,12,N, ,Altruistic,Partner absent,SAL,NA,NA
2,782,2017-04-13,9,13,N, ,Prosocial,Partner absent,SAL,R,1
2,782,2017-04-13,9,14,N, ,Prosocial,Partner absent,SAL,R,1
2,782,2017-04-13,9,15,N, ,Altruistic,Partner absent,SAL,NA,NA
2,782,2017-04-13,9,16,N, ,Prosocial,Partner absent,SAL,R,1
2,782,2017-04-14,10,1,L,791,Pre-test,Partner present,A,R,1
2,782,2017-04-14,10,2,L,791,Pre-test,Partner present,A,R,1
2,782,2017-04-14,10,3,L,791,Pre-test,Partner present,A,L,1
2,782,2017-04-14,10,4,L,791,Pre-test,Partner present,A,L,1
2,782,2017-04-14,10,5,L,791,Side bias,Partner present,A,R,1
2,782,2017-04-14,10,6,L,791,Side bias,Partner present,A,L,0
2,782,2017-04-14,10,7,L,791,Side bias,Partner present,A,R,1
2,782,2017-04-14,10,8,L,791,Side bias,Partner present,A,R,1
2,782,2017-04-14,10,9,L,791,Prosocial,Partner present,A,L,1
2,782,2017-04-14,10,10,L,791,Prosocial,Partner present,A,L,1
2,782,2017-04-14,10,11,L,791,Altruistic,Partner present,A,R,0
2,782,2017-04-14,10,12,L,791,Altruistic,Partner present,A,L,1
2,782,2017-04-14,10,13,L,791,Prosocial,Partner present,A,R,0
2,782,2017-04-14,10,14,L,791,Altruistic,Partner present,A,R,0
2,782,2017-04-14,10,15,L,791,Prosocial,Partner present,A,L,1
2,782,2017-04-14,10,16,L,791,Altruistic,Partner present,A,L,1
2,782,2017-04-17,11,1,N, ,Pre-test,Partner absent,SAL,L,1
2,782,2017-04-17,11,2,N, ,Pre-test,Partner absent,SAL,L,1
2,782,2017-04-17,11,3,N, ,Pre-test,Partner absent,SAL,R,1
2,782,2017-04-17,11,4,N, ,Pre-test,Partner absent,SAL,R,1
2,782,2017-04-17,11,5,N, ,Side bias,Partner absent,SAL,R,1
2,782,2017-04-17,11,6,N, ,Side bias,Partner absent,SAL,L,0
2,782,2017-04-17,11,7,N, ,Side bias,Partner absent,SAL,R,1
2,782,2017-04-17,11,8,N, ,Side bias,Partner absent,SAL,L,0
2,782,2017-04-17,11,9,N, ,Altruistic,Partner absent,SAL,L,0
2,782,2017-04-17,11,10,N, ,Altruistic,Partner absent,SAL,R,1
2,782,2017-04-17,11,11,N, ,Altruistic,Partner absent,SAL,NA,NA
2,782,2017-04-17,11,12,N, ,Prosocial,Partner absent,SAL,R,1
2,782,2017-04-17,11,13,N, ,Prosocial,Partner absent,SAL,R,1
2,782,2017-04-17,11,14,N, ,Prosocial,Partner absent,SAL,L,0
2,782,2017-04-17,11,15,N, ,Altruistic,Partner absent,SAL,R,1
2,782,2017-04-17,11,16,N, ,Prosocial,Partner absent,SAL,R,1
2,782,2017-04-18,12,1,L,791,Pre-test,Partner present,B,L,1
2,782,2017-04-18,12,2,L,791,Pre-test,Partner present,B,R,1
2,782,2017-04-18,12,3,L,791,Pre-test,Partner present,B,L,1
2,782,2017-04-18,12,4,L,791,Pre-test,Partner present,B,R,1
2,782,2017-04-18,12,5,L,791,Side bias,Partner present,B,L,0
2,782,2017-04-18,12,6,L,791,Side bias,Partner present,B,R,1
2,782,2017-04-18,12,7,L,791,Side bias,Partner present,B,L,0
2,782,2017-04-18,12,8,L,791,Side bias,Partner present,B,R,1
2,782,2017-04-18,12,9,L,791,Prosocial,Partner present,B,L,1
2,782,2017-04-18,12,10,L,791,Altruistic,Partner present,B,R,0
2,782,2017-04-18,12,11,L,791,Prosocial,Partner present,B,R,0
2,782,2017-04-18,12,12,L,791,Prosocial,Partner present,B,R,0
2,782,2017-04-18,12,13,L,791,Altruistic,Partner present,B,R,0
2,782,2017-04-18,12,14,L,791,Altruistic,Partner present,B,NA,NA
2,782,2017-04-18,12,15,L,791,Prosocial,Partner present,B,R,0
2,782,2017-04-18,12,16,L,791,Altruistic,Partner present,B,L,1
2,782,2017-04-19,13,1,N, ,Pre-test,Partner absent,SAL,R,1
2,782,2017-04-19,13,2,N, ,Pre-test,Partner absent,SAL,L,1
2,782,2017-04-19,13,3,N, ,Pre-test,Partner absent,SAL,R,1
2,782,2017-04-19,13,4,N, ,Pre-test,Partner absent,SAL,L,1
2,782,2017-04-19,13,5,N, ,Side bias,Partner absent,SAL,R,1
2,782,2017-04-19,13,6,N, ,Side bias,Partner absent,SAL,L,0
2,782,2017-04-19,13,7,N, ,Side bias,Partner absent,SAL,R,1
2,782,2017-04-19,13,8,N, ,Side bias,Partner absent,SAL,R,1
2,782,2017-04-19,13,9,N, ,Prosocial,Partner absent,SAL,L,0
2,782,2017-04-19,13,10,N, ,Altruistic,Partner absent,SAL,NA,NA
2,782,2017-04-19,13,11,N, ,Prosocial,Partner absent,SAL,R,1
2,782,2017-04-19,13,12,N, ,Altruistic,Partner absent,SAL,L,0
2,782,2017-04-19,13,13,N, ,Prosocial,Partner absent,SAL,L,0
2,782,2017-04-19,13,14,N, ,Altruistic,Partner absent,SAL,L,0
2,782,2017-04-19,13,15,N, ,Prosocial,Partner absent,SAL,L,0
2,782,2017-04-19,13,16,N, ,Altruistic,Partner absent,SAL,R,1
2,782,2017-04-20,14,1,R,791,Pre-test,Partner present,B,L,1
2,782,2017-04-20,14,2,R,791,Pre-test,Partner present,B,R,1
2,782,2017-04-20,14,3,R,791,Pre-test,Partner present,B,R,1
2,782,2017-04-20,14,4,R,791,Pre-test,Partner present,B,L,1
2,782,2017-04-20,14,5,R,791,Side bias,Partner present,B,R,1
2,782,2017-04-20,14,6,R,791,Side bias,Partner present,B,R,1
2,782,2017-04-20,14,7,R,791,Side bias,Partner present,B,R,1
2,782,2017-04-20,14,8,R,791,Side bias,Partner present,B,R,1
2,782,2017-04-20,14,9,R,791,Prosocial,Partner present,B,R,1
2,782,2017-04-20,14,10,R,791,Altruistic,Partner present,B,L,0
2,782,2017-04-20,14,11,R,791,Altruistic,Partner present,B,NA,NA
2,782,2017-04-20,14,12,R,791,Prosocial,Partner present,B,R,1
2,782,2017-04-20,14,13,R,791,Altruistic,Partner present,B,NA,NA
2,782,2017-04-20,14,14,R,791,Prosocial,Partner present,B,L,0
2,782,2017-04-20,14,15,R,791,Prosocial,Partner present,B,R,1
2,782,2017-04-20,14,16,R,791,Altruistic,Partner present,B,R,1
2,782,2017-04-21,15,1,N, ,Pre-test,Partner absent,SAL,R,1
2,782,2017-04-21,15,2,N, ,Pre-test,Partner absent,SAL,R,1
2,782,2017-04-21,15,3,N, ,Pre-test,Partner absent,SAL,L,1
2,782,2017-04-21,15,4,N, ,Pre-test,Partner absent,SAL,L,1
2,782,2017-04-21,15,5,N, ,Side bias,Partner absent,SAL,R,1
2,782,2017-04-21,15,6,N, ,Side bias,Partner absent,SAL,L,0
2,782,2017-04-21,15,7,N, ,Side bias,Partner absent,SAL,R,1
